chr	len	B	pop	superpop	cMmb	B_full	mType
chr18	80373285	0.540653774974195	TSI	EUR	1.06280373488334	0.563187230751618	TS (CpG+)
chr19	58617616	0.87210135468131	TSI	EUR	1.37441450894711	0.563187230751618	TS (CpG+)
chr20	64444167	0.748576750526565	TSI	EUR	1.09133838419659	0.563187230751618	TS (CpG+)
chr21	46709983	0.740846761578212	TSI	EUR	1.34051634941589	0.563187230751618	TS (CpG+)
chr22	50818468	0.9320640302305	TSI	EUR	1.29718167493405	0.563187230751618	TS (CpG+)
chr1	248956422	0.655760336860728	YRI	AFR	0.685783735697955	0.628153265002227	TS (CpG+)
chr2	242193529	0.587054481691511	YRI	AFR	0.681110904047995	0.628153265002227	TS (CpG+)
chr3	198295559	0.463557776324239	YRI	AFR	0.686104762110133	0.628153265002227	TS (CpG+)
chr4	190214555	0.503503609535968	YRI	AFR	0.7435193866838	0.628153265002227	TS (CpG+)
chr5	181538259	0.511460274925277	YRI	AFR	0.688027508281026	0.628153265002227	TS (CpG+)
chr6	170805979	0.564880772216795	YRI	AFR	0.694773081448792	0.628153265002227	TS (CpG+)
chr7	159345973	0.645417578253039	YRI	AFR	0.74696726627611	0.628153265002227	TS (CpG+)
chr8	145138636	0.567508522524039	YRI	AFR	0.770348379322674	0.628153265002227	TS (CpG+)
chr9	138394717	0.582291320593749	YRI	AFR	0.977212446888996	0.628153265002227	TS (CpG+)
chr10	133797422	0.703161919748339	YRI	AFR	0.810778246693081	0.628153265002227	TS (CpG+)
chr11	135086622	0.654180790799325	YRI	AFR	0.736834908957531	0.628153265002227	TS (CpG+)
chr12	133275309	0.618443031761376	YRI	AFR	0.767135433703375	0.628153265002227	TS (CpG+)
chr13	114364328	0.546624568762839	YRI	AFR	0.797334760747316	0.628153265002227	TS (CpG+)
chr14	107043718	0.620835741503366	YRI	AFR	0.823631703923737	0.628153265002227	TS (CpG+)
chr15	101991189	0.589004786971973	YRI	AFR	1.04114829938583	0.628153265002227	TS (CpG+)
chr16	90338345	0.761196129471023	YRI	AFR	0.958454472363975	0.628153265002227	TS (CpG+)
chr17	83257441	0.886189432906321	YRI	AFR	1.02277415669326	0.628153265002227	TS (CpG+)
chr18	80373285	0.590276884571867	YRI	AFR	0.975597067167833	0.628153265002227	TS (CpG+)
chr19	58617616	0.998244045207947	YRI	AFR	1.2256898694543	0.628153265002227	TS (CpG+)
chr20	64444167	0.830687623227295	YRI	AFR	1.01014387249997	0.628153265002227	TS (CpG+)
chr21	46709983	0.80279667986337	YRI	AFR	1.25728658110762	0.628153265002227	TS (CpG+)
chr22	50818468	1.06247516134314	YRI	AFR	1.2820140822115	0.628153265002227	TS (CpG+)
chr1	248956422	0.519518260230332	ISL	EUR	1.08417502354823	0.503205606315968	TS (CpG+)
chr2	242193529	0.442950584785333	ISL	EUR	1.04246169212488	0.503205606315968	TS (CpG+)
chr3	198295559	0.368915884688594	ISL	EUR	1.10549477533547	0.503205606315968	TS (CpG+)
chr4	190214555	0.379839893902148	ISL	EUR	1.04902841829045	0.503205606315968	TS (CpG+)
chr5	181538259	0.423268340317772	ISL	EUR	1.09200492662208	0.503205606315968	TS (CpG+)
chr6	170805979	0.453388139617457	ISL	EUR	1.09794291267049	0.503205606315968	TS (CpG+)
chr7	159345973	0.523530599903923	ISL	EUR	1.12609338799961	0.503205606315968	TS (CpG+)
chr8	145138636	0.431672829883032	ISL	EUR	1.1196578689053	0.503205606315968	TS (CpG+)
chr9	138394717	0.48157134524385	ISL	EUR	1.1152496952226	0.503205606315968	TS (CpG+)
chr10	133797422	0.547999026049312	ISL	EUR	1.27731278756347	0.503205606315968	TS (CpG+)
chr11	135086622	0.520191705261899	ISL	EUR	1.15043634793664	0.503205606315968	TS (CpG+)
chr12	133275309	0.520052080449767	ISL	EUR	1.18312230329264	0.503205606315968	TS (CpG+)
chr13	114364328	0.412619598118808	ISL	EUR	1.34121835976145	0.503205606315968	TS (CpG+)
chr14	107043718	0.477946147929028	ISL	EUR	1.32438396017265	0.503205606315968	TS (CpG+)
chr15	101991189	0.469555839507379	ISL	EUR	1.51541696198072	0.503205606315968	TS (CpG+)
chr16	90338345	0.625664898353196	ISL	EUR	1.37395474031626	0.503205606315968	TS (CpG+)
chr17	83257441	0.754123228829822	ISL	EUR	1.50314958127225	0.503205606315968	TS (CpG+)
chr18	80373285	0.472723252064715	ISL	EUR	1.46877615452652	0.503205606315968	TS (CpG+)
chr19	58617616	0.868591699088484	ISL	EUR	1.79388435116222	0.503205606315968	TS (CpG+)
chr20	64444167	0.678999619341128	ISL	EUR	1.6605776307107	0.503205606315968	TS (CpG+)
chr21	46709983	0.68058522115416	ISL	EUR	1.94168290377672	0.503205606315968	TS (CpG+)
chr22	50818468	0.918368525283652	ISL	EUR	2.13614667420126	0.503205606315968	TS (CpG+)
chr1	248956422	0.563609877918679	ACB	AFR	0.658581895424565	0.51852426529153	TV (CpG-)
chr2	242193529	0.509957342911831	ACB	AFR	0.659645318891524	0.51852426529153	TV (CpG-)
chr3	198295559	0.473631695662404	ACB	AFR	0.667098488536073	0.51852426529153	TV (CpG-)
chr4	190214555	0.504844505713807	ACB	AFR	0.683851043089504	0.51852426529153	TV (CpG-)
chr5	181538259	0.488238331260989	ACB	AFR	0.680492652384724	0.51852426529153	TV (CpG-)
chr6	170805979	0.478748370360838	ACB	AFR	0.670127161870292	0.51852426529153	TV (CpG-)
chr7	159345973	0.493663922157547	ACB	AFR	0.7300450847482	0.51852426529153	TV (CpG-)
chr8	145138636	0.494331632160629	ACB	AFR	0.746014591976528	0.51852426529153	TV (CpG-)
chr9	138394717	0.465606779293582	ACB	AFR	0.899453431929845	0.51852426529153	TV (CpG-)
chr10	133797422	0.541471285582053	ACB	AFR	0.766379548202448	0.51852426529153	TV (CpG-)
chr11	135086622	0.584544600656639	ACB	AFR	0.704081687132973	0.51852426529153	TV (CpG-)
chr12	133275309	0.487202115040783	ACB	AFR	0.729285962248344	0.51852426529153	TV (CpG-)
chr13	114364328	0.46357411477893	ACB	AFR	0.773176229223614	0.51852426529153	TV (CpG-)
chr14	107043718	0.505796248536405	ACB	AFR	0.801978062358009	0.51852426529153	TV (CpG-)
chr15	101991189	0.455688979028694	ACB	AFR	0.99288944658167	0.51852426529153	TV (CpG-)
chr16	90338345	0.610754510261357	ACB	AFR	0.918661443174699	0.51852426529153	TV (CpG-)
chr17	83257441	0.624254560158406	ACB	AFR	1.06770965671362	0.51852426529153	TV (CpG-)
chr18	80373285	0.505210265207052	ACB	AFR	0.920061033223444	0.51852426529153	TV (CpG-)
chr19	58617616	0.689226384824888	ACB	AFR	1.1391712383409	0.51852426529153	TV (CpG-)
chr20	64444167	0.667015516583257	ACB	AFR	0.949233593727264	0.51852426529153	TV (CpG-)
chr21	46709983	0.481066838050032	ACB	AFR	1.25822010215016	0.51852426529153	TV (CpG-)
chr22	50818468	0.689167923219506	ACB	AFR	1.17662643768763	0.51852426529153	TV (CpG-)
chr1	248956422	0.533407355584482	ASW	AFR	0.616284561045297	0.509442301390646	TV (CpG-)
chr2	242193529	0.488938950033884	ASW	AFR	0.620806529199302	0.509442301390646	TV (CpG-)
chr3	198295559	0.465822416417098	ASW	AFR	0.630204764508791	0.509442301390646	TV (CpG-)
chr4	190214555	0.500511870178376	ASW	AFR	0.662760346884659	0.509442301390646	TV (CpG-)
chr5	181538259	0.476087320287292	ASW	AFR	0.630444193577117	0.509442301390646	TV (CpG-)
chr6	170805979	0.476398088408822	ASW	AFR	0.646320946900175	0.509442301390646	TV (CpG-)
chr7	159345973	0.491077323743254	ASW	AFR	0.684421164602313	0.509442301390646	TV (CpG-)
chr8	145138636	0.486472090995314	ASW	AFR	0.689247638949662	0.509442301390646	TV (CpG-)
chr9	138394717	0.458074634752957	ASW	AFR	0.810209916836589	0.509442301390646	TV (CpG-)
chr10	133797422	0.541181714863921	ASW	AFR	0.724774358281597	0.509442301390646	TV (CpG-)
chr11	135086622	0.567689657915833	ASW	AFR	0.683305032498844	0.509442301390646	TV (CpG-)
chr12	133275309	0.479801439317054	ASW	AFR	0.704388231517227	0.509442301390646	TV (CpG-)
chr13	114364328	0.451653772092193	ASW	AFR	0.735623099278376	0.509442301390646	TV (CpG-)
chr14	107043718	0.514232616979466	ASW	AFR	0.767761005258883	0.509442301390646	TV (CpG-)
chr15	101991189	0.468842608894995	ASW	AFR	0.904403717200232	0.509442301390646	TV (CpG-)
chr16	90338345	0.574263713819179	ASW	AFR	0.833304313622495	0.509442301390646	TV (CpG-)
chr17	83257441	0.650957024717613	ASW	AFR	0.908399823564651	0.509442301390646	TV (CpG-)
chr18	80373285	0.487602131414497	ASW	AFR	0.86398285270178	0.509442301390646	TV (CpG-)
chr19	58617616	0.670253547333929	ASW	AFR	1.12550642596782	0.509442301390646	TV (CpG-)
chr20	64444167	0.654000090322902	ASW	AFR	0.88647157575138	0.509442301390646	TV (CpG-)
chr21	46709983	0.496929908903617	ASW	AFR	1.07468340390406	0.509442301390646	TV (CpG-)
chr22	50818468	0.715042490066772	ASW	AFR	1.09089210641978	0.509442301390646	TV (CpG-)
chr1	248956422	0.485280503312543	BEB	SAS	0.756145936651699	0.453032922108394	TV (CpG-)
chr2	242193529	0.4271938627513	BEB	SAS	0.767802715199176	0.453032922108394	TV (CpG-)
chr3	198295559	0.412776952387531	BEB	SAS	0.798029233251458	0.453032922108394	TV (CpG-)
chr4	190214555	0.444851220095946	BEB	SAS	0.761466741686717	0.453032922108394	TV (CpG-)
chr5	181538259	0.43685365549185	BEB	SAS	0.766907253145669	0.453032922108394	TV (CpG-)
chr6	170805979	0.450439215343607	BEB	SAS	0.792614110326722	0.453032922108394	TV (CpG-)
chr7	159345973	0.47318221486443	BEB	SAS	0.824221341490951	0.453032922108394	TV (CpG-)
chr8	145138636	0.427603911104571	BEB	SAS	0.855068890054876	0.453032922108394	TV (CpG-)
chr9	138394717	0.422627759692006	BEB	SAS	1.08063480714246	0.453032922108394	TV (CpG-)
chr10	133797422	0.491992185137575	BEB	SAS	0.92434797231726	0.453032922108394	TV (CpG-)
chr11	135086622	0.469473898853541	BEB	SAS	0.830499019980769	0.453032922108394	TV (CpG-)
chr12	133275309	0.455898097028564	BEB	SAS	0.843904382173837	0.453032922108394	TV (CpG-)
chr13	114364328	0.430199761099501	BEB	SAS	0.860650732408269	0.453032922108394	TV (CpG-)
chr14	107043718	0.419225159142956	BEB	SAS	0.943384926329465	0.453032922108394	TV (CpG-)
chr15	101991189	0.406723909879119	BEB	SAS	1.10754873425004	0.453032922108394	TV (CpG-)
chr16	90338345	0.489509504312204	BEB	SAS	1.08994487568496	0.453032922108394	TV (CpG-)
chr17	83257441	0.55741804389465	BEB	SAS	1.06320316980828	0.453032922108394	TV (CpG-)
chr18	80373285	0.412145748398504	BEB	SAS	1.26173269823746	0.453032922108394	TV (CpG-)
chr19	58617616	0.559432543763419	BEB	SAS	1.47779579854394	0.453032922108394	TV (CpG-)
chr20	64444167	0.522448552103036	BEB	SAS	1.0815852103078	0.453032922108394	TV (CpG-)
chr21	46709983	0.421571025672956	BEB	SAS	1.31372677920515	0.453032922108394	TV (CpG-)
chr22	50818468	0.566509967628585	BEB	SAS	1.32669481523016	0.453032922108394	TV (CpG-)
chr1	248956422	0.443913131426373	CDX	EAS	0.829385909447301	0.416820697365839	TV (CpG-)
chr2	242193529	0.381401080482336	CDX	EAS	0.781280250961937	0.416820697365839	TV (CpG-)
chr3	198295559	0.368862110462191	CDX	EAS	0.8381973171895	0.416820697365839	TV (CpG-)
chr4	190214555	0.391001281742485	CDX	EAS	0.821045111206772	0.416820697365839	TV (CpG-)
chr5	181538259	0.393865208160802	CDX	EAS	0.793149255667579	0.416820697365839	TV (CpG-)
chr6	170805979	0.415548332238312	CDX	EAS	0.831425437449143	0.416820697365839	TV (CpG-)
chr7	159345973	0.418288996115254	CDX	EAS	0.853341087286065	0.416820697365839	TV (CpG-)
chr8	145138636	0.408376482192978	CDX	EAS	0.906892700308182	0.416820697365839	TV (CpG-)
chr9	138394717	0.407927091923498	CDX	EAS	1.13536271277112	0.416820697365839	TV (CpG-)
chr10	133797422	0.445847508611346	CDX	EAS	0.952173891821167	0.416820697365839	TV (CpG-)
chr11	135086622	0.46797264477948	CDX	EAS	0.851158124905647	0.416820697365839	TV (CpG-)
chr12	133275309	0.423552648488729	CDX	EAS	0.88472175382565	0.416820697365839	TV (CpG-)
chr13	114364328	0.394989783033633	CDX	EAS	0.938085287464787	0.416820697365839	TV (CpG-)
chr14	107043718	0.404603874458584	CDX	EAS	0.99305908660673	0.416820697365839	TV (CpG-)
chr15	101991189	0.382730835738224	CDX	EAS	1.21922562300501	0.416820697365839	TV (CpG-)
chr16	90338345	0.450211209258851	CDX	EAS	1.2909684677636	0.416820697365839	TV (CpG-)
chr17	83257441	0.536236788721653	CDX	EAS	1.23926781908674	0.416820697365839	TV (CpG-)
chr18	80373285	0.380460160778804	CDX	EAS	1.07597567936663	0.416820697365839	TV (CpG-)
chr19	58617616	0.497974117231877	CDX	EAS	1.56470132417527	0.416820697365839	TV (CpG-)
chr20	64444167	0.471536398370342	CDX	EAS	1.1279100391595	0.416820697365839	TV (CpG-)
chr21	46709983	0.423604441471772	CDX	EAS	1.47180689673614	0.416820697365839	TV (CpG-)
chr22	50818468	0.528679751845716	CDX	EAS	1.52574517741395	0.416820697365839	TV (CpG-)
chr1	248956422	0.441497585388015	CEU	EUR	0.793932063112369	0.445017901284813	TV (CpG-)
chr2	242193529	0.427257538785636	CEU	EUR	0.778455894127045	0.445017901284813	TV (CpG-)
chr3	198295559	0.4105234909045	CEU	EUR	0.80021752432918	0.445017901284813	TV (CpG-)
chr4	190214555	0.418315643541767	CEU	EUR	0.778767475099918	0.445017901284813	TV (CpG-)
chr5	181538259	0.422618833953424	CEU	EUR	0.811112294329078	0.445017901284813	TV (CpG-)
chr6	170805979	0.45095177525108	CEU	EUR	0.826629671101986	0.445017901284813	TV (CpG-)
chr7	159345973	0.454037772985918	CEU	EUR	0.884389658257451	0.445017901284813	TV (CpG-)
chr8	145138636	0.453475122351132	CEU	EUR	0.914810538097031	0.445017901284813	TV (CpG-)
chr9	138394717	0.425615507463679	CEU	EUR	1.14085212260906	0.445017901284813	TV (CpG-)
chr10	133797422	0.47094266693525	CEU	EUR	0.962012886195261	0.445017901284813	TV (CpG-)
chr11	135086622	0.471823867963453	CEU	EUR	0.860672405089206	0.445017901284813	TV (CpG-)
chr12	133275309	0.442339427456142	CEU	EUR	0.856787114456852	0.445017901284813	TV (CpG-)
chr13	114364328	0.412944541826604	CEU	EUR	0.936683342170018	0.445017901284813	TV (CpG-)
chr14	107043718	0.434256226055858	CEU	EUR	0.982342025643574	0.445017901284813	TV (CpG-)
chr15	101991189	0.409824605925048	CEU	EUR	1.17656085011126	0.445017901284813	TV (CpG-)
chr16	90338345	0.469487635633488	CEU	EUR	1.15843398002818	0.445017901284813	TV (CpG-)
chr17	83257441	0.533536797798551	CEU	EUR	1.15386845677333	0.445017901284813	TV (CpG-)
chr18	80373285	0.417729010811612	CEU	EUR	1.17797825194646	0.445017901284813	TV (CpG-)
chr19	58617616	0.529814776581265	CEU	EUR	1.49175135263905	0.445017901284813	TV (CpG-)
chr20	64444167	0.538656262057397	CEU	EUR	1.16492486591345	0.445017901284813	TV (CpG-)
chr21	46709983	0.426674356146938	CEU	EUR	1.48494216019915	0.445017901284813	TV (CpG-)
chr22	50818468	0.614687470111353	CEU	EUR	1.47526480264455	0.445017901284813	TV (CpG-)
chr1	248956422	0.35579728301397	CHB	EAS	0.859248542211154	0.405374613221334	TV (CpG-)
chr2	242193529	0.377632675420048	CHB	EAS	0.807955288629211	0.405374613221334	TV (CpG-)
chr3	198295559	0.36270940124311	CHB	EAS	0.913702117080573	0.405374613221334	TV (CpG-)
chr4	190214555	0.398126676276823	CHB	EAS	0.851482273915613	0.405374613221334	TV (CpG-)
chr5	181538259	0.401762238589317	CHB	EAS	0.830918972291403	0.405374613221334	TV (CpG-)
chr6	170805979	0.426141823627758	CHB	EAS	0.933357068520028	0.405374613221334	TV (CpG-)
chr7	159345973	0.41597350321188	CHB	EAS	0.904158542311514	0.405374613221334	TV (CpG-)
chr8	145138636	0.396211665731451	CHB	EAS	0.949884695725321	0.405374613221334	TV (CpG-)
chr9	138394717	0.395582981152655	CHB	EAS	1.13195445492331	0.405374613221334	TV (CpG-)
chr10	133797422	0.44777126144617	CHB	EAS	1.03889217297017	0.405374613221334	TV (CpG-)
chr11	135086622	0.449495678599317	CHB	EAS	0.895138667039126	0.405374613221334	TV (CpG-)
chr12	133275309	0.409633509833796	CHB	EAS	0.954531336487938	0.405374613221334	TV (CpG-)
chr13	114364328	0.394872093866566	CHB	EAS	0.951664956265611	0.405374613221334	TV (CpG-)
chr14	107043718	0.38688020115451	CHB	EAS	1.04352639609415	0.405374613221334	TV (CpG-)
chr15	101991189	0.36928970451728	CHB	EAS	1.21291778793978	0.405374613221334	TV (CpG-)
chr16	90338345	0.450206906798876	CHB	EAS	1.48465001553441	0.405374613221334	TV (CpG-)
chr17	83257441	0.495074892780617	CHB	EAS	1.31297761830177	0.405374613221334	TV (CpG-)
chr18	80373285	0.397319646231323	CHB	EAS	1.23043959591495	0.405374613221334	TV (CpG-)
chr19	58617616	0.475469427319577	CHB	EAS	1.63813305113291	0.405374613221334	TV (CpG-)
chr20	64444167	0.470804376439067	CHB	EAS	1.26366147786993	0.405374613221334	TV (CpG-)
chr21	46709983	0.365116601361378	CHB	EAS	1.57226379753883	0.405374613221334	TV (CpG-)
chr22	50818468	0.521998231852373	CHB	EAS	1.48203403549952	0.405374613221334	TV (CpG-)
chr1	248956422	0.337115027742307	CHS	EAS	0.880744144777543	0.398515407549317	TV (CpG-)
chr2	242193529	0.36478137478418	CHS	EAS	0.797004584593168	0.398515407549317	TV (CpG-)
chr3	198295559	0.367387529840611	CHS	EAS	0.860220345414313	0.398515407549317	TV (CpG-)
chr4	190214555	0.397685669447078	CHS	EAS	0.803363823391774	0.398515407549317	TV (CpG-)
chr5	181538259	0.378202995348174	CHS	EAS	0.80508127855137	0.398515407549317	TV (CpG-)
chr6	170805979	0.398498283184574	CHS	EAS	0.853036035986108	0.398515407549317	TV (CpG-)
chr7	159345973	0.399437949376572	CHS	EAS	0.868291773765261	0.398515407549317	TV (CpG-)
chr8	145138636	0.39425595637776	CHS	EAS	0.912760638557947	0.398515407549317	TV (CpG-)
chr9	138394717	0.384293183380369	CHS	EAS	1.12948322564692	0.398515407549317	TV (CpG-)
chr10	133797422	0.450685525133051	CHS	EAS	0.967288290897881	0.398515407549317	TV (CpG-)
chr11	135086622	0.447167086949954	CHS	EAS	0.854688876687271	0.398515407549317	TV (CpG-)
chr12	133275309	0.421944739086867	CHS	EAS	0.89182570296957	0.398515407549317	TV (CpG-)
chr13	114364328	0.383857931717191	CHS	EAS	0.900010900070083	0.398515407549317	TV (CpG-)
chr14	107043718	0.390110181271829	CHS	EAS	1.00617738385604	0.398515407549317	TV (CpG-)
chr15	101991189	0.372369995911765	CHS	EAS	1.23794289604141	0.398515407549317	TV (CpG-)
chr16	90338345	0.428404751593101	CHS	EAS	1.26124144527794	0.398515407549317	TV (CpG-)
chr17	83257441	0.505212007056882	CHS	EAS	1.18203551853584	0.398515407549317	TV (CpG-)
chr18	80373285	0.398797053664657	CHS	EAS	1.16781449606766	0.398515407549317	TV (CpG-)
chr19	58617616	0.49052726021445	CHS	EAS	1.6068222718094	0.398515407549317	TV (CpG-)
chr20	64444167	0.465760643229733	CHS	EAS	1.14482314814227	0.398515407549317	TV (CpG-)
chr21	46709983	0.369728346403641	CHS	EAS	1.4476742517076	0.398515407549317	TV (CpG-)
chr22	50818468	0.540804726189323	CHS	EAS	1.47601334211956	0.398515407549317	TV (CpG-)
chr1	248956422	0.406595492607806	CLM	AMR	0.597214238272932	0.439950268157448	TV (CpG-)
chr2	242193529	0.423532443403825	CLM	AMR	0.603500083806174	0.439950268157448	TV (CpG-)
chr3	198295559	0.400609328002958	CLM	AMR	0.621329102805488	0.439950268157448	TV (CpG-)
chr4	190214555	0.435931969739305	CLM	AMR	0.631517634120677	0.439950268157448	TV (CpG-)
chr5	181538259	0.412431036206432	CLM	AMR	0.614543597081477	0.439950268157448	TV (CpG-)
chr6	170805979	0.458835709609426	CLM	AMR	0.627824960056352	0.439950268157448	TV (CpG-)
chr7	159345973	0.447827586632351	CLM	AMR	0.665004805260086	0.439950268157448	TV (CpG-)
chr8	145138636	0.432002421784527	CLM	AMR	0.677514510016449	0.439950268157448	TV (CpG-)
chr9	138394717	0.413111991616163	CLM	AMR	0.814310113012411	0.439950268157448	TV (CpG-)
chr10	133797422	0.475143406106856	CLM	AMR	0.718277319053717	0.439950268157448	TV (CpG-)
chr11	135086622	0.484313551842986	CLM	AMR	0.662691640245081	0.439950268157448	TV (CpG-)
chr12	133275309	0.4360549920756	CLM	AMR	0.645166455532054	0.439950268157448	TV (CpG-)
chr13	114364328	0.403182969567969	CLM	AMR	0.6907127847556	0.439950268157448	TV (CpG-)
chr14	107043718	0.411972440475448	CLM	AMR	0.739832190843588	0.439950268157448	TV (CpG-)
chr15	101991189	0.404579976553703	CLM	AMR	0.848259975972013	0.439950268157448	TV (CpG-)
chr16	90338345	0.474396078147492	CLM	AMR	0.863259273646037	0.439950268157448	TV (CpG-)
chr17	83257441	0.57521809186152	CLM	AMR	1.01486338015531	0.439950268157448	TV (CpG-)
chr18	80373285	0.401199994571393	CLM	AMR	0.815675770024201	0.439950268157448	TV (CpG-)
chr19	58617616	0.54887912114293	CLM	AMR	1.16522516055485	0.439950268157448	TV (CpG-)
chr20	64444167	0.516622590752094	CLM	AMR	0.889108029623017	0.439950268157448	TV (CpG-)
chr21	46709983	0.416808458758818	CLM	AMR	1.0935624087558	0.439950268157448	TV (CpG-)
chr22	50818468	0.605863736169498	CLM	AMR	1.1882667643009	0.439950268157448	TV (CpG-)
chr1	248956422	0.565501314347111	ESN	AFR	0.686707432982551	0.522958258732348	TV (CpG-)
chr2	242193529	0.510045756069586	ESN	AFR	0.676797412056284	0.522958258732348	TV (CpG-)
chr3	198295559	0.484560172466355	ESN	AFR	0.688127060904549	0.522958258732348	TV (CpG-)
chr4	190214555	0.503710842757367	ESN	AFR	0.725287762185032	0.522958258732348	TV (CpG-)
chr5	181538259	0.480173034357698	ESN	AFR	0.700160282665439	0.522958258732348	TV (CpG-)
chr6	170805979	0.485287634575922	ESN	AFR	0.694420095924526	0.522958258732348	TV (CpG-)
chr7	159345973	0.510491649336053	ESN	AFR	0.765680313049098	0.522958258732348	TV (CpG-)
chr8	145138636	0.50496406435539	ESN	AFR	0.792619978064721	0.522958258732348	TV (CpG-)
chr9	138394717	0.459585637195387	ESN	AFR	1.01632886126696	0.522958258732348	TV (CpG-)
chr10	133797422	0.534676943644477	ESN	AFR	0.806539159220667	0.522958258732348	TV (CpG-)
chr11	135086622	0.591270002573799	ESN	AFR	0.758860468968948	0.522958258732348	TV (CpG-)
chr12	133275309	0.489750157384344	ESN	AFR	0.749939226429841	0.522958258732348	TV (CpG-)
chr13	114364328	0.462273652610486	ESN	AFR	0.798878613384938	0.522958258732348	TV (CpG-)
chr14	107043718	0.507292341605732	ESN	AFR	0.831643434082318	0.522958258732348	TV (CpG-)
chr15	101991189	0.46228447447843	ESN	AFR	1.04323805553894	0.522958258732348	TV (CpG-)
chr16	90338345	0.610296277723969	ESN	AFR	0.976354278190988	0.522958258732348	TV (CpG-)
chr17	83257441	0.649456801990209	ESN	AFR	1.02436815218451	0.522958258732348	TV (CpG-)
chr18	80373285	0.518030896160864	ESN	AFR	0.947959299533177	0.522958258732348	TV (CpG-)
chr19	58617616	0.688296795687419	ESN	AFR	1.18669526373689	0.522958258732348	TV (CpG-)
chr20	64444167	0.659285915647383	ESN	AFR	0.994706205648296	0.522958258732348	TV (CpG-)
chr21	46709983	0.534374907372395	ESN	AFR	1.21053041411917	0.522958258732348	TV (CpG-)
chr22	50818468	0.730556417864751	ESN	AFR	1.18808104247865	0.522958258732348	TV (CpG-)
chr1	248956422	0.424059591997008	FIN	EUR	0.744246141725343	0.447150845721715	TV (CpG-)
chr2	242193529	0.42966496701597	FIN	EUR	0.694957095244537	0.447150845721715	TV (CpG-)
chr3	198295559	0.41661798465155	FIN	EUR	0.738086025150578	0.447150845721715	TV (CpG-)
chr4	190214555	0.429109152127424	FIN	EUR	0.727007170316473	0.447150845721715	TV (CpG-)
chr5	181538259	0.419172899022113	FIN	EUR	0.731837494492499	0.447150845721715	TV (CpG-)
chr6	170805979	0.455149093866813	FIN	EUR	0.777127496134829	0.447150845721715	TV (CpG-)
chr7	159345973	0.455378259844268	FIN	EUR	0.791723487235256	0.447150845721715	TV (CpG-)
chr8	145138636	0.439237931524732	FIN	EUR	0.834748139469408	0.447150845721715	TV (CpG-)
chr9	138394717	0.413428183048018	FIN	EUR	1.02315064866711	0.447150845721715	TV (CpG-)
chr10	133797422	0.465691318717532	FIN	EUR	0.861399904633839	0.447150845721715	TV (CpG-)
chr11	135086622	0.479237960713204	FIN	EUR	0.767966641590063	0.447150845721715	TV (CpG-)
chr12	133275309	0.429910956337532	FIN	EUR	0.801759856974864	0.447150845721715	TV (CpG-)
chr13	114364328	0.42798003751605	FIN	EUR	0.826798145100265	0.447150845721715	TV (CpG-)
chr14	107043718	0.449042363243456	FIN	EUR	0.912556903539843	0.447150845721715	TV (CpG-)
chr15	101991189	0.442149157587812	FIN	EUR	1.03774074961504	0.447150845721715	TV (CpG-)
chr16	90338345	0.475341325950937	FIN	EUR	1.08117542880866	0.447150845721715	TV (CpG-)
chr17	83257441	0.565149890383092	FIN	EUR	1.05017840914047	0.447150845721715	TV (CpG-)
chr18	80373285	0.420865213977292	FIN	EUR	1.01548923751256	0.447150845721715	TV (CpG-)
chr19	58617616	0.562781951226942	FIN	EUR	1.37413492705922	0.447150845721715	TV (CpG-)
chr20	64444167	0.550010096780585	FIN	EUR	1.07460393200096	0.447150845721715	TV (CpG-)
chr21	46709983	0.420598145244402	FIN	EUR	1.39938593700118	0.447150845721715	TV (CpG-)
chr22	50818468	0.603693109089198	FIN	EUR	1.38449271673317	0.447150845721715	TV (CpG-)
chr1	248956422	0.42265883600527	GBR	EUR	0.774877756577225	0.442627460168522	TV (CpG-)
chr2	242193529	0.42103346396229	GBR	EUR	0.775751468363842	0.442627460168522	TV (CpG-)
chr3	198295559	0.411277331217485	GBR	EUR	0.804668940899788	0.442627460168522	TV (CpG-)
chr4	190214555	0.43740265143043	GBR	EUR	0.787624106919908	0.442627460168522	TV (CpG-)
chr5	181538259	0.411837427146462	GBR	EUR	0.783372666276212	0.442627460168522	TV (CpG-)
chr6	170805979	0.454237016486112	GBR	EUR	0.825102409181457	0.442627460168522	TV (CpG-)
chr7	159345973	0.45573500291357	GBR	EUR	0.828987921976118	0.442627460168522	TV (CpG-)
chr8	145138636	0.436286750894669	GBR	EUR	0.878290461243113	0.442627460168522	TV (CpG-)
chr9	138394717	0.425346239257135	GBR	EUR	1.36811831638131	0.442627460168522	TV (CpG-)
chr10	133797422	0.471193130538997	GBR	EUR	0.935003044397886	0.442627460168522	TV (CpG-)
chr11	135086622	0.472204162266648	GBR	EUR	0.83153294899592	0.442627460168522	TV (CpG-)
chr12	133275309	0.437271004931769	GBR	EUR	0.866339034800995	0.442627460168522	TV (CpG-)
chr13	114364328	0.411873106534538	GBR	EUR	0.908989901222885	0.442627460168522	TV (CpG-)
chr14	107043718	0.434972723887765	GBR	EUR	0.950726238556057	0.442627460168522	TV (CpG-)
chr15	101991189	0.39844066634829	GBR	EUR	1.13706175624094	0.442627460168522	TV (CpG-)
chr16	90338345	0.458024213347107	GBR	EUR	1.31849354775632	0.442627460168522	TV (CpG-)
